stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_accesible
4399,1477,Hillside Ave + 215th Pl,,40.726717,-73.749722,,,,,,
4400,1481,Hillside Ave + 218th St,,40.728244,-73.74709,,,,,,
4401,1483,Hillside Ave + 210th St,,40.723047,-73.756423,,,,,,
4403,1497,Hillside Ave + Commonwealth Blvd.,,40.734403,-73.72117,,,,,,
4404,1499,Hillside Ave Op Creedmore Hospital,,40.732566,-73.730605,,,,,,
4409,1582,Jamaica Ave Opp 210th St,,40.714809,-73.75062,,,,,,
4411,1467,Hillside Ave + 261st St,,40.737492,-73.707248,,,,,,
4412,1588,Jamaica Ave + 222nd St,,40.720403,-73.732207,,,,,,
4413,1589,Jamaica Ave + 224th St,,40.72159,-73.730932,,,,,,
4414,1600,Jamaica Ave Opp 215th St,,40.717071,-73.740691,,,,,,
4415,1610,Jamaica Ave + Springfield Blvd,,40.718301,-73.735418,,,,,,
4416,1623,Jericho Tpke + Denton Ave,,40.737035,-73.671089,,,,,,
4417,1626,Jericho Tpke + Andrews Rd,,40.745433,-73.65218,,,,,,
4418,1629,Jericho Tpke + Herricks Rd,,40.743904,-73.657156,,,,,,
4419,1632,Jericho Tpke + Hoffman Rd,,40.734475,-73.676553,,,,,,
4420,1633,Jericho Tpke + Marcellus Rd.,,40.746888,-73.647813,,,,,,
4421,1644,Jericho Tpke + Emory Rd.,,40.745797,-73.651086,,,,,,
4423,1508,Hillside ave + Cross Island Pkwy,,40.734014,-73.723386,,,,,,
4424,1620,Jericho Tpke + Royal Ave,,40.751585,-73.633782,,,,,,
4428,1515,Hillside Ave + Herricks Rd,,40.75325,-73.657708,,,,,,
4429,1531,Hillside Ave + Lakeville Rd,,40.743149,-73.693579,,,,,,
4432,1534,Hillside Ave + Liberty Ave,,40.754221,-73.652009,,,,,,
4434,1537,Hillside Ave + Little Neck Pkwy,,40.736038,-73.714025,,,,,,
4437,1660,Jericho Tpke + Pinetree Rd,,40.828301,-73.415298,,,,,,
4438,1662,Jericho Tpke Opp Promenade Dr,,40.820045,-73.449199,,,,,,
4439,1690,Jerusalem Ave + 4th St,,40.760116,-73.522698,,,,,,
4441,1540,Hillside Ave + Manor Ct,,40.750627,-73.679761,,,,,,
4446,1557,Hillside Ave + Range St,,40.733015,-73.732998,,,,,,
4449,1561,Hillside Ave + Springfield Blvd,,40.729662,-73.744635,,,,,,
4451,1713,Jerusalem Ave Opp Franklin Ave,,40.692177,-73.4701,,,,,,
4453,1568,Hillside Ave + Winchester Blvd,,40.733435,-73.735677,,,,,,
4459,17,Archer Ave + 165th St,,40.704059,-73.793814,,,,,,
4466,1747,Jerusalem Ave Opp Roger Rd,,40.691791,-73.528266,,,,,,
4473,1744,Jerusalem Ave + Old Country Rd,,40.763049,-73.52381,,,,,,
4474,1746,Jerusalem Ave + Poultry La,,40.72953,-73.514089,,,,,,
4480,1773,Kings Point Rd Opp Cherry Ln.,,40.822145,-73.74876,,,,,,
4482,1776,Kings Point Rd Opp Farmers Rd,,40.824973,-73.747873,,,,,,
4483,1777,Kings Point Rd + Hamptworth Dr.,,40.826669,-73.747988,,,,,,
4484,1780,Kings Point Rd + Tideway,,40.820262,-73.749897,,,,,,
4485,1851,Long Beach Rd + Sagamore Rd,,40.604115,-73.655402,,,,,,
4487,1856,Long Beach Rd + Waukena Ave,,40.629637,-73.64085,,,,,,
4489,1857,Long Beach Rd Opp Weidner Ave,,40.634497,-73.640471,,,,,,
4490,1858,Long Beach Rd + Windsor Pkwy,,40.635721,-73.640305,,,,,,
4491,1825,Long Beach Rd + Austin Blvd,,40.615643,-73.6429,,,,,,
4492,1832,Long Beach Rd + Henrietta Ave,,40.628771,-73.640925,,,,,,
4494,1833,Long Beach Rd + E. Hudson St,,40.590737,-73.657561,,,,,,
4495,1844,Long Beach Rd Opp Montgomery Ave,,40.633013,-73.640635,,,,,,
4496,1893,Main St + Plitt Ave,,40.721365,-73.441073,,,,,,
4498,1906,Manetto Hill Rd + Gilbert Lane,,40.782574,-73.472402,,,,,,
4499,2045,Merrick Blvd + 116th Ave,,40.688429,-73.776367,,,,,,
4500,1909,Manetto Hill Rd + Howard Ct.,,40.779999,-73.469168,,,,,,
4501,2046,Merrick Blvd + 111th Ave,,40.694324,-73.781236,,,,,,
4502,2047,Merrick Blvd + Montauk St,,40.679628,-73.757326,,,,,,
4503,2054,Merrick Blvd + Springfield Blvd,,40.68014,-73.75287,,,,,,
4505,2013,Merrick Ave + Wilson Rd,,40.704157,-73.569021,,,,,,
4506,1924,Maple Ave  Opp  Grand St,,40.755297,-73.590527,,,,,,
4507,2131,Merrick Rd + Lancaster Ave,,40.653344,-73.617028,,,,,,
4508,2135,Merrick Rd + N Long Beach Rd,,40.654685,-73.634203,,,,,,
4510,2136,Merrick Rd + Madison Ave,,40.651709,-73.596071,,,,,,
4511,2141,Merrick Rd + Milburn Ave,,40.651076,-73.604162,,,,,,
4512,2155,Merrick Rd + Oceanside Rd,,40.654147,-73.631359,,,,,,
4514,2159,Merrick Rd Opp Parkview Pl,,40.653722,-73.619632,,,,,,
4515,2161,Merrick Rd + Pershing Blvd,,40.652291,-73.615217,,,,,,
4516,1955,Meacham Ave + Herald Ave,,40.702467,-73.69072,,,,,,
4517,1959,Meacham Ave + L St,,40.690786,-73.691033,,,,,,
4518,2175,Merrick Rd + N Village Ave,,40.656651,-73.647711,,,,,,
4520,2178,Merrick Rd + Shaw Ave,,40.670213,-73.716871,,,,,,
4521,1961,Meacham Ave + P St,,40.688523,-73.69176,,,,,,
4522,1966,Meacham Ave + Sun Ave,,40.704646,-73.690696,,,,,,
4524,1967,Meacham Ave Opp Union Ave,,40.705772,-73.690553,,,,,,
4525,2152,Merrick Rd + Newbridge Rd,,40.66169,-73.5359,,,,,,
4526,2164,Merrick Rd + Riverside Dr,,40.663324,-73.517582,,,,,,
4531,1991,Merrick Ave + Larkspur Ave,,40.693147,-73.56411,,,,,,
4532,2185,Merrick Rd + Washington Ave,,40.666389,-73.484472,,,,,,
4533,2190,Merrick Rd + Willoughby Ave,,40.665026,-73.501303,,,,,,
4534,2056,Merrick Blvd Opp Victoria Rd,,40.685279,-73.77214,,,,,,
4536,2072,Merrick Rd Opp Ballard Ave,,40.666772,-73.704654,,,,,,
4538,2087,Merrick Rd + Central Ave,,40.651277,-73.606561,,,,,,
4539,2093,Merrick Rd + Charles St,,40.658565,-73.660922,,,,,,
4540,2200,Middle Neck Rd + Old Mill Rd.,,40.797813,-73.734849,,,,,,
4541,2099,Merrick Rd + Cornwell Ave,,40.662831,-73.690857,,,,,,
4542,2014,Merrick Blvd + 220th St,,40.679173,-73.749149,,,,,,
4543,2015,Merrick Blvd + 222nd St,,40.678676,-73.747389,,,,,,
4546,2118,Merrick Rd + Harrison Ave,,40.651175,-73.608766,,,,,,
4547,2125,Merrick Rd + Horton Ave,,40.66208,-73.68801,,,,,,
4548,2062,Merrick Rd + Babylon Rd.,,40.654139,-73.553209,,,,,,
4549,2071,Merrick Rd + Bellmore Ave,,40.664309,-73.522564,,,,,,
4550,2074,Merrick Rd Opp Block Blvd,,40.666349,-73.444574,,,,,,
4551,2081,Merrick Rd Opp Cartwright Blvd,,40.666458,-73.454701,,,,,,
4553,2109,Merrick Rd + Farmers Ave,,40.661339,-73.538186,,,,,,
4554,2113,Merrick Rd + Henry St.,,40.660406,-73.540969,,,,,,
4555,2121,Merrick Rd + Hewlett Ave,,40.657627,-73.546788,,,,,,
4564,2211,Middleneck Rd Opp Fairview Ave,,40.802976,-73.735997,,,,,,
4568,2297,Munro Blvd + Locust St,,40.650013,-73.697502,,,,,,
4586,2214,Middle Neck Rd @ #240,,40.796111,-73.734303,,,,,,
4587,224,Hempstead Ave + Woodlawn Rd.,,40.701292,-73.646755,,,,,,
4589,2241,Mineola Blvd + Jackson Ave,,40.746363,-73.642852,,,,,,
4598,259,Broadway + Old Country Rd,,40.763776,-73.519313,,,,,,
4599,2459,New Hyde Park Rd + Cathedral Ave,,40.715591,-73.677901,,,,,,
4600,NHPJS,New Hyde Park Rd + Jericho Tpke,,40.733427,-73.680148,,,,,,
4601,2488,New Hyde Park Rd +2nd Ave,,40.731983,-73.679619,,,,,,
4602,2494,New Hyde Park Rd + Stewart Ave,,40.724859,-73.679482,,,,,,
4603,2496,New Hyde Park Rd + Stratford Ave,,40.727342,-73.679366,,,,,,
4604,2501,New Hyde Park Rd + Tulip Ave,,40.713362,-73.677269,,,,,,
4606,2529,Newbridge Rd + Corey La,,40.726472,-73.542583,,,,,,
4607,2531,Newbridge Rd Opp County Squire Ct,,40.741282,-73.536004,,,,,,
4609,2560,Newbridge Rd Opp Old Westbury Rd,,40.72822,-73.54119,,,,,,
4610,2565,Newbridge Rd Opp Stewart Ave,,40.747204,-73.533787,,,,,,
4613,2601,Northern Blvd + 194th St,,40.758016,-73.787798,,,,,,
4615,2610,Northern Blvd + 196th St,,40.758056,-73.785851,,,,,,
4616,2611,Northern Blvd + 202nd St,,40.757687,-73.781129,,,,,,
4617,2612,Northern Blvd + 204th St,,40.757771,-73.779243,,,,,,
4618,2617,Northern Blvd + 217th St,,40.76103,-73.764843,,,,,,
4619,2621,Northern Blvd + 223rd St,,40.762053,-73.758752,,,,,,
4620,2624,Northern Blvd + 244th St,,40.765591,-73.742251,,,,,,
4621,2625,Northern Blvd + 248th St,,40.767157,-73.739008,,,,,,
4622,263,Broadway + Prospect Ave,,40.648215,-73.687906,,,,,,
4623,267,Broadway + Scranton Ave,,40.652265,-73.679698,,,,,,
4624,BELB1,Northern Blvd + Bell Blvd,,40.760304,-73.769265,,,,,,
4625,2643,Northern Blvd + Douglaston Pkwy,,40.765401,-73.744088,,,,,,
4627,2647,Northern Blvd + Francis Lewis Blvd,,40.757815,-73.783269,,,,,,
4630,2652,Northern Blvd + Jayson Ave,,40.776023,-73.729519,,,,,,
4631,6657,Sanford Ave + 147th St,,40.759808,-73.817488,,,,,,
4632,2659,Northern Blvd + Marathon Pkwy,,40.768417,-73.737577,,,,,,
4636,2690,Northern Blvd + Wensley Dr,,40.780033,-73.721214,,,,,,
4638,2671,Northern Blvd Opp Schenck Ave,,40.785272,-73.707402,,,,,,
4639,2709,Oak St Opp Chestnut St,,40.72751,-73.608586,,,,,,
4641,2722,Old Country Rd + Apex La,,40.757266,-73.546583,,,,,,
4644,2756,Old Country Rd Opp Lee Pl,,40.759257,-73.537715,,,,,,
4645,2758,Old Country Rd Opp Lester Pl,,40.776288,-73.470346,,,,,,
4646,2759,Old Country Rd + Levittown Pkwy,,40.758089,-73.542805,,,,,,
4648,6803,Old Country Rd Opp Tennyson Ave,,40.750392,-73.574323,,,,,,
4649,281,Broadway + Trinity Pl,,40.634639,-73.704438,,,,,,
4650,2826,Old Jerusalem Rd + Water La South,,40.70432,-73.511106,,,,,,
4652,2851,Park Ave + E. Greenwich St,,40.687709,-73.589498,,,,,,
4655,2873,Park Pl + Park Ave,,40.653365,-73.64788,,,,,,
4656,2876,Park St + Cayuga Ave,,40.589545,-73.734473,,,,,,
4657,2877,Park St + Genesee Blvd,,40.589331,-73.731682,,,,,,
4658,2878,Park St + Jefferson Blvd,,40.589142,-73.72919,,,,,,
4659,2879,Park St + Montgomery Blvd,,40.588945,-73.72653,,,,,,
4660,2880,Park St + Putnam Blvd,,40.58879,-73.724217,,,,,,
4661,2881,Park St + Suffolk Blvd,,40.588644,-73.722047,,,,,,
4662,2884,Peninsula Blvd Opp W Marshall St,,40.69233,-73.632331,,,,,,
4663,2926,Post Ave + 5th Ave,,40.750786,-73.587618,,,,,,
4664,2929,Post Ave + Maple Ave,,40.756009,-73.587727,,,,,,
4665,2943,Prospect Ave + Brooklyn Ave,,40.762903,-73.560334,,,,,,
4666,2961,Prospect Ave + Magnolia Ave,,40.762173,-73.568437,,,,,,
4667,2967,Prospect Ave + Sheridan St,,40.761918,-73.57117,,,,,,
4668,2973,Prospect Ave + Coakley St,,40.707913,-73.562814,,,,,,
4669,2986,Rockaway Ave + Picadilly Downs,,40.650432,-73.690363,,,,,,
4671,3033,Roslyn Rd Opp Donald St,,40.787957,-73.639554,,,,,,
4672,3039,Roslyn Rd + IU Willets Rd,,40.771724,-73.636269,,,,,,
4673,3041,Roslyn Rd + Locust St,,40.793252,-73.642775,,,,,,
4674,3047,Roslyn Rd OPP Russel St,,40.785925,-73.638971,,,,,,
4675,3050,Roslyn Rd Opp Snapdragon La,,40.778635,-73.637964,,,,,,
4680,310,Bryant Ave Opp Montrose Ct,,40.814844,-73.645783,,,,,,
4683,3111,S Bayview Ave + Archer St,,40.647245,-73.592665,,,,,,
4684,3112,S Bayview Ave + Rose St,,40.649189,-73.593101,,,,,,
4685,311,Bryant Ave Opp Summit Ave,,40.806357,-73.646436,,,,,,
4686,3125,S Franklin Ave + Grove St,,40.702238,-73.624961,,,,,,
4687,3127,S Franklin St + Newman Ct,,40.705027,-73.626028,,,,,,
4688,3128,S Franklin Ave Opp Peters Ave,,40.695336,-73.621933,,,,,,
4691,3158,Sanford Ave + 149th St,,40.760413,-73.815203,,,,,,
4692,3160,Sanford Ave + 156th St,,40.761391,-73.809613,,,,,,
4693,3161,Sanford Ave + 158th St,,40.761109,-73.807806,,,,,,
4694,3162,Sanford Ave + 160th St,,40.760782,-73.805987,,,,,,
4695,3163,Sanford Ave + 162nd St,,40.760447,-73.804107,,,,,,
4696,3169,Sanford Ave + Murray St,,40.761192,-73.812418,,,,,,
4697,3170,Sanford Ave + Parsons Blvd,,40.758873,-73.820892,,,,,,
4699,3181,Sea Cliff Ave at Sea Cliff LIRR Sta,,40.851447,-73.625653,,,,,,
4700,320,Camp Ave + Hendrickson Ave,,40.675386,-73.552041,,,,,,
4701,3239,Station Rd + Wooleys La,,40.798231,-73.719904,,,,,,
4702,3241,Steamboat Rd Opp George St,,40.80809,-73.743215,,,,,,
4703,3244,Steamboat Rd + Kings Pl.,,40.810681,-73.755234,,,,,,
4704,3248,Steamboat Rd + Morris Ln.,,40.808266,-73.7504,,,,,,
4705,3253,Steamboat Rd + Potters La,,40.808002,-73.747158,,,,,,
4708,329,Camp Ave + Park Ave,,40.674425,-73.549611,,,,,,
4709,3414,Uniondale Ave + Gerald St,,40.714698,-73.593492,,,,,,
4710,3417,Uniondale Ave + Ivy Pl,,40.696656,-73.594464,,,,,,
4711,3420,Uniondale Ave + Macon Pl,,40.698132,-73.593965,,,,,,
4712,3423,Uniondale Ave + Southern Pkwy,,40.695655,-73.594777,,,,,,
4713,3426,Uniondale Ave Opp Webster Ave,,40.706569,-73.592567,,,,,,
4722,3427,Unqua Rd + Apian La,,40.670102,-73.439604,,,,,,
4725,3363,Sunrise Hwy + Guy Lombardo Ave,,40.656464,-73.585204,,,,,,
4730,3398,Union Tpke + New Hyde Park Rd,,40.754586,-73.688057,,,,,,
4731,3435,W Beech St + Arizona Ave,,40.58609,-73.6893,,,,,,
4733,3438,W Beech St + Georgia Ave,,40.586096,-73.698403,,,,,,
4735,3442,W Beech St + Maryland Ave,,40.586108,-73.696497,,,,,,
4738,3448,W Beech St + Tennessee Ave,,40.586115,-73.6939,,,,,,
4740,3450,W Beech St + Wyoming Ave,,40.586094,-73.691564,,,,,,
4741,3488,W Park St + Lafayette Blvd,,40.588666,-73.675471,,,,,,
4742,3489,W Park St + Laurelton Blvd,,40.588692,-73.672564,,,,,,
4743,3491,W Park St + Magnolia Blvd,,40.588689,-73.670134,,,,,,
4744,3509,Wantagh Ave + Emeric Ave,,40.680736,-73.509773,,,,,,
4746,3514,Wantagh Ave + Homestead Ave,,40.689849,-73.508561,,,,,,
4748,3516,Wantagh Ave + Island Rd,,40.683949,-73.510015,,,,,,
4750,3526,Wantagh Ave + Lufberry Ave,,40.688695,-73.509077,,,,,,
4751,3527,Wantagh Ave + Edgerton Ave,,40.68646,-73.509642,,,,,,
4752,3539,Wantagh Ave + Twin La,,40.696169,-73.507159,,,,,,
4753,3547,Washington Ave + Chestnut St,,40.723855,-73.626743,,,,,,
4754,3553,Washington Ave + Garden St,,40.72111,-73.6257,,,,,,
4755,3560,Washington Ave + Meadow St,,40.718972,-73.624915,,,,,,
4756,3572,Washington Ave + Stewart Ave,,40.728265,-73.628387,,,,,,
4757,3549,Washington Ave + Clark St,,40.681466,-73.485107,,,,,,
4759,345,Carman Ave + Salisbury Park Dr,,40.738035,-73.553241,,,,,,
4760,3473,W John St + Burns Ave,,40.767151,-73.535886,,,,,,
4762,3580,Washington Ave + Willett Pl,,40.680043,-73.580394,,,,,,
4764,360,Carmans Rd + Carmans Gate,,40.712662,-73.434073,,,,,,
4765,3604,Westbury Ave + Longwood Ave,,40.752766,-73.599567,,,,,,
4767,4767,Westbury Blvd Opp Warren St,,40.721861,-73.607922,,,,,,
4768,3619,Willis Ave + Willow Pl,,40.772285,-73.648925,,,,,,
4770,3641,Willis Ave + Lincoln Ave,,40.746712,-73.639536,,,,,,
4771,3655,Woodbury Rd Opp Colgate La,,40.80424,-73.47984,,,,,,
4772,3659,WoodburyRd+CarnegieCt. Opp Piquets,,40.808436,-73.47599,,,,,,
4774,382,Casino St + Westside Ave,,40.640241,-73.590082,,,,,,
4775,3674,Woodfield Rd + Bedell Terrace,,40.698851,-73.645823,,,,,,
4776,3685,Woodfield Rd Opp Coolidge Ave,,40.672639,-73.652923,,,,,,
4777,3689,Woodfield Rd + Elm St,,40.691914,-73.65038,,,,,,
4778,3693,Woodfield Rd + Maple St,,40.690124,-73.65109,,,,,,
4779,3694,Woodfield Rd Opp Oakford St,,40.688585,-73.651563,,,,,,
4780,3700,Woodfield Rd + Walton St,,40.693337,-73.649787,,,,,,
4781,3704,Woods Ave + Chester St.,,40.646054,-73.644442,,,,,,
4782,3707,Woods Ave + Driscoll Ave,,40.648172,-73.645716,,,,,,
4783,3710,Woods Ave + Woodland Ave,,40.649293,-73.6463,,,,,,
4785,38,Atlantic Ave + Eastern Blvd,,40.641736,-73.600911,,,,,,
4790,3965,Station Rd + Forest Ave.,,40.795535,-73.71979,,,,,,
4792,453,Clinton Rd + Chestnut St,,40.725273,-73.620573,,,,,,
4793,456,Clinton Rd + Poplar St,,40.723318,-73.62053,,,,,,
4794,6040,Atlantic Ave + Grand Blvd,,40.639425,-73.608818,,,,,,
4802,407,Central Ave + Maple Ave,,40.623406,-73.721383,,,,,,
4803,422,Central Ave + Prospect Ave,,40.625659,-73.718213,,,,,,
4804,428,Central Ave + Rockaway Tpke,,40.616844,-73.731082,,,,,,
4805,439,Central Ave + Virginia St,,40.609678,-73.745552,,,,,,
4808,6418,Central Ave Opp North Dr,,40.678159,-73.709958,,,,,,
4810,4341,Central Ave + Stein St,,40.66991,-73.708267,,,,,,
4812,6046,Atlantic Ave + Milburn Ave,,40.64016,-73.604962,,,,,,
4813,6049,Atlantic Ave + Miller Ave,,40.645504,-73.586018,,,,,,
4814,6056,Atlantic Ave + S Bayview Ave,,40.644702,-73.59245,,,,,,
4815,6058,Atlantic Ave + Sportsmans Ave,,40.645945,-73.582052,,,,,,
4816,6064,Atlantic Ave + Terrell Ave,,40.64037,-73.648496,,,,,,
4817,472,Cochran Pl Opp  Pine La,,40.655117,-73.702293,,,,,,
4818,491,Community Dr + Pond Hill Rd,,40.782543,-73.70411,,,,,,
4820,533,County Seat Dr + Old Country Rd,,40.739463,-73.636166,,,,,,
4823,6559,Duffy Ave + Combes Ave,,40.762157,-73.541682,,,,,,
4824,6560,Duffy Ave + Frank Rd.,,40.761469,-73.543611,,,,,,
4827,600,East Gate Blvd + North Ave,,40.742271,-73.606677,,,,,,
4828,609,East Gate Blvd + Zeckendorf Blvd,,40.739535,-73.605695,,,,,,
4829,6061,Atlantic Ave + Tulip Ave,,40.641121,-73.602324,,,,,,
4831,6614,Old Country Rd. & Clinton Rd.,,40.743003,-73.6165,,,,,,
4834,621,East Meadow Ave Opp McKinley Ave,,40.712954,-73.558289,,,,,,
4836,623,East Meadow Ave + Midland Dr,,40.706738,-73.549771,,,,,,
4837,624,East Meadow Ave + Powers Ave,,40.710915,-73.555382,,,,,,
4838,629,East Shore Rd + Broadlawn Ave.,,40.819832,-73.722625,,,,,,
4839,642,Elmont Rd Opp  Belmont Ave,,40.69953,-73.713576,,,,,,
4840,6452,Elmont Rd + Beth David Cemetary#300,,40.700919,-73.71278,,,,,,
4841,6461,Elmont Rd +  Linden Blvd,,40.689353,-73.721551,,,,,,
4842,6480,Elmont Rd + Cerenzia Blvd,,40.697503,-73.714914,,,,,,
4843,6066,Atlantic Ave + Westend Ave,,40.643284,-73.597086,,,,,,
4844,6651,Elmont Rd + Freeman Ave,,40.692154,-73.719304,,,,,,
4846,6658,Elmont Rd + Village Ave,,40.696229,-73.715866,,,,,,
4847,6699,Francis Lewis Blvd & 90th Ave,,40.718149,-73.757236,,,,,,
4848,7001,Francis Lewis Blvd & 93rd Ave,,40.716248,-73.755793,,,,,,
4855,732,Franklin Ave + First Ave,,40.694898,-73.682904,,,,,,
4856,772,Franklin Ave + Third Ave,,40.693448,-73.683509,,,,,,
4857,781,Franklin Ave+Scott Dr(F G HOSPITAL),,40.681845,-73.685709,,,,,,
4858,802,Front St + Lenox Ave.,,40.709276,-73.597176,,,,,,
4860,813,Front St + East Meadow Ave,,40.719872,-73.563986,,,,,,
4862,821,Front St + Kodma Pl,,40.721542,-73.562104,,,,,,
4864,FTMK3,Front St & Merrick Ave(shoppingCen),,40.713426,-73.574192,,,,,,
4866,1918,Manorhaven Blvd + Dunwood St,,40.841735,-73.711804,,,,,,
4867,1919,Manorhaven Blvd + Graywood St,,40.840827,-73.714161,,,,,,
4868,1920,Manorhaven Blvd + Inwood St,,40.84052,-73.716118,,,,,,
4871,858,Fulton St & Cathedral(St. Paul),,40.705921,-73.633663,,,,,,
4873,878a,Glen Ave + Carpenter Ave,,40.848028,-73.641152,,,,,,
4874,884,Glen Ave + Locust Ave,,40.848689,-73.638002,,,,,,
4875,888,Glen Ave + Roslyn Ave,,40.847265,-73.644851,,,,,,
4876,893,Glen Cove Ave + Cross St,,40.837548,-73.632663,,,,,,
4878,898a,Glen Cove Ave Opp Glenns Pl,,40.825951,-73.627308,,,,,,
4879,901a,Glen Cove Ave Opp Polly La,,40.834969,-73.630771,,,,,,
4880,906a,Glen Cove Ave + Shore Rd,,40.857143,-73.63529,,,,,,
4881,921,Glen Cove Rd + Nob Hill Gate,,40.802216,-73.624081,,,,,,
4883,941a,Glen St + Glen St LIRR Station,,40.858391,-73.619922,,,,,,
4884,961a,Grand Ave + Baldwin LIRR Station,,40.656861,-73.609168,,,,,,
4886,965,Grand Ave & Frederick Ave,,40.664519,-73.574808,,,,,,
4887,974a,Grand Ave Opp Lorenz Ave,,40.662172,-73.607741,,,,,,
4889,982a,Grand Ave Opp Shonnard Ave,,40.663501,-73.576445,,,,,,
4890,984a,Grand Ave + School St,,40.65334,-73.611292,,,,,,
4891,989a,Grand Ave + Stanton Ave,,40.669447,-73.609673,,,,,,
4892,990a,Baldwin Rd + Brown Ave,,40.69411,-73.614367,,,,,,
4893,991a,Grand Ave + Sunrise Hwy,,40.656206,-73.609638,,,,,,
4894,998,Grand Ave + William St,,40.672395,-73.611122,,,,,,
4895,4895,Hempstead Tpke & Merrick Ave,,40.722806,-73.576739,,,,,,
4899,4899,Hicksville Rd + Iris Place,,40.716163,-73.483299,,,,,,
4920,GNRR21,Great Neck LIRR Sta @ south side,,40.787297,-73.725426,,,,,,
4922,4922,Franklin Ave & 6th St,,40.723478,-73.633412,,,,,,
4923,GNRR26,Great Neck LIRR @ Southside,,40.787297,-73.725226,,,,,,
4924,4924,Babylon Tpke & Underhill Ave.,,40.674433,-73.582679,,,,,,
4925,4925,Babylon Tpke & E Fulton Ave.,,40.676839,-73.585219,,,,,,
4926,4926,Greenwich St & Belmont Pkwy,,40.696332,-73.608029,,,,,,
4927,4927,N Franklin Ave Opp 5th St,,40.72266,-73.632807,,,,,,
4928,4928,N Franklin Ave + 2nd St,,40.717821,-73.631122,,,,,,
4929,4929,W Columbia St & Main St,,40.711411,-73.62614,,,,,,
4930,4930,Nassau Rd & Valdur Ct.,,40.681307,-73.591214,,,,,,
4931,4931,Nassau Rd & Whitehouse St.,,40.680231,-73.590453,,,,,,
4932,4932,Grand Ave & N. Columbus Ave.,,40.662465,-73.578284,,,,,,
4933,4933,Grand Ave & Graffing Pl.,,40.66159,-73.581675,,,,,,
4934,4934,Nassau Rd & W. Centennial  Ave,,40.676883,-73.588631,,,,,,
4935,4935,Nassau Rd & Hudson Ave,,40.675269,-73.588377,,,,,,
4936,4936,N Main St & Prince Ave.,,40.671725,-73.588248,,,,,,
4937,4937,N Main St & Evans Ave,,40.669316,-73.58776,,,,,,
4938,4938,Baldwin Rd. & Marvin Ave.,,40.700611,-73.617486,,,,,,
4939,4939,Baldwin Rd. & E. Graham Ave.,,40.698565,-73.616094,,,,,,
4940,4940,Baldwin Rd & Frazier St.,,40.695587,-73.615241,,,,,,
4941,4941,Baldwin Rd. & Emery St.,,40.68962,-73.614155,,,,,,
4942,4942,Baldwin Rd. & E. Marshall St.,,40.688824,-73.614326,,,,,,
4943,4943,Grand Ave. & Williams St.,,40.678297,-73.614294,,,,,,
4944,4944,Baldwin Rd. & Harold Ave.,,40.691909,-73.613486,,,,,,
4946,4946,Jerusalem Ave @ Maria Regina H.S.,,40.691225,-73.48138,,,,,,
4947,4947,Jerusalem Ave & Central Ave,,40.69186,-73.47314,,,,,,
4948,4948,Jerusalem Ave & Franklin Ave,,40.692034,-73.470051,,,,,,
4949,4949,Broadway & Pittsburgh Ave.,,40.684759,-73.467691,,,,,,
4950,4950,Jerusalem Ave & Tadmor St.,,40.694178,-73.570098,,,,,,
4951,4951,Merrick Ave & Kalda La.,,40.708941,-73.571106,,,,,,
4952,4952,Merrick Ave & Tyler Ave,,40.706768,-73.570179,,,,,,
4953,4953,East Meadow Ave & North Dr.,,40.708467,-73.552221,,,,,,
4959,4959,Fulton St & Cathedral Ave,,40.70638,-73.633119,,,,,,
4960,4960,Hempstead Tpke & Marlborough Rd,,40.704974,-73.641649,,,,,,
4961,4961,Hempstead Tpke & Madison Ave,,40.707259,-73.673551,,,,,,
4962,4962,Hempstead Tpke. Opp  Wellington Rd.,,40.709656,-73.723203,,,,,,
4972,4972,Hempstead Tpke & Hillsboro Ave,,40.707633,-73.705815,,,,,,
4974,4974,Hempstead Tpke & Maplewod St,,40.704975,-73.64924,,,,,,
4975,4975,Merrick Rd & 243rd St,,40.673845,-73.731013,,,,,,
4976,4976,Merrick Rd & S Franklin Ave,,40.665482,-73.701037,,,,,,
4977,4977,Merrick Rd & S. Cottage St,,40.663869,-73.694829,,,,,,
4979,4979,Merrick Rd & Park Pl,,40.658238,-73.663411,,,,,,
4981,4981,Merrick Rd & S Brookside Ave,,40.651276,-73.601826,,,,,,
4982,4982,Merrick Rd & Park Ave,,40.651674,-73.599207,,,,,,
4983,4983,Merrick Rd & S Long Beach Ave,,40.652593,-73.589377,,,,,,
4985,4985,Henry St & Newton Blvd,,40.656007,-73.58037,,,,,,
4986,4986,Merrick Rd & Park Ave,,40.651694,-73.598778,,,,,,
4987,4987,Merrick Rd & S Brookside Ave,,40.651483,-73.601542,,,,,,
4988,4988,Merrick Rd & Ocean Ave,,40.65922,-73.657375,,,,,,
4989,4989,Merrick Rd & Remsen St,,40.658388,-73.66364,,,,,,
4990,4990,Merrick Rd & Denton Ave,,40.658204,-73.666142,,,,,,
4991,4991,Merrick Rd & Earle Ave,,40.657723,-73.668785,,,,,,
4992,4992,Merrick Rd. & Benedict Ave,,40.667969,-73.708878,,,,,,
4993,4993,Merrick Blvd & Ridgedale St.,,40.680275,-73.753993,,,,,,
